-9.8,-5.0,14876.71986977384
-9.8,-4.9,14849.330398713608
-9.8,-4.8,14821.396903626513
-9.8,-4.7,14791.32383586133
-9.8,-4.6,14758.604507498272
-9.8,-4.5,14723.079668237966
-9.8,-4.4,14684.888685959508
-9.8,-4.3,14645.534164482686
-9.8,-4.2,14610.217597685709
-9.8,-4.1,14583.509016076825
-9.8,-4.0,14561.965506954884
-9.8,-3.9,14544.898940183573
-9.8,-3.8,14535.63425176256
-9.8,-3.7,14527.829100647758
-9.8,-3.6,14508.355747629492
-9.8,-3.5,14476.59895824214
-9.8,-3.4,14469.495250078988
-9.8,-3.3,14486.094808299462
-9.8,-3.2,14471.693058607758
-9.8,-3.1,14450.650807365195
-9.8,-3.0,14442.529598841109
-9.8,-2.9,14515.520018366406
-9.8,-2.8,14523.586477647594
-9.8,-2.7,14490.741450438436
-9.8,-2.6,14444.235539803496
-9.8,-2.5,14421.441183650375
-9.8,-2.4,14434.411017565551
-9.8,-2.3,14403.537408400378
-9.8,-2.2,14404.678195211429
-9.8,-2.1,14414.43542963815
-9.8,-2.0,14539.442517296924
-9.8,-1.9,14591.948231657623
-9.8,-1.8,14585.932513245334
-9.8,-1.7,14432.629148900027
-9.8,-1.6,14474.512128447228
-9.8,-1.5,14641.018709768701
-9.8,-1.4,14659.313080581964
-9.8,-1.3,14648.493171329843
-9.8,-1.2,14735.379744329819
-9.8,-1.1,14774.12052336099
-9.8,-1.0,14684.357206537008
-9.8,-0.9,14566.392244819612
-9.8,-0.8,14630.858868282663
-9.8,-0.7,14831.21372342649
-9.8,-0.6,14769.05247050108
-9.8,-0.5,14755.03553603294
-9.8,-0.4,15014.513509196806
-9.8,-0.3,15031.663114699966
-9.8,-0.2,15033.2379252644
-9.8,-0.1,15007.559326942459
-9.8,0.0,15164.591167165709
-9.8,0.1,15257.113656634914
-9.8,0.2,15226.716644261005
-9.8,0.3,15280.018409251827
-9.8,0.4,15434.29518820723
-9.8,0.5,15448.228824071291
